id,anio,tipo_actor,inseguro,victima,vio_ffaa,vio_policia,vio_cacmq,cc_peleas,cc_situacion_calle,cc_alcohol,cc_drogas,cc_danio_propiedad,cc_fauna_urbana,cc_basura,cc_ruido,cc_aglomeracion,ferias,hombre
CHQ26_1964,2026,flotante,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0
CHQ26_1965,2026,flotante,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
CHQ26_1966,2026,flotante,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
CHQ26_1967,2026,flotante,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
CHQ26_1968,2026,flotante,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0
CHQ26_1969,2026,flotante,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
CHQ26_1970,2026,flotante,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0
CHQ26_1971,2026,flotante,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0
CHQ26_1972,2026,flotante,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
CHQ26_1973,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
CHQ26_1974,2026,flotante,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1975,2026,flotante,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0
CHQ26_1976,2026,flotante,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
CHQ26_1977,2026,flotante,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0
CHQ26_1978,2026,flotante,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
CHQ26_1979,2026,flotante,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0
CHQ26_1980,2026,flotante,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
CHQ26_1981,2026,flotante,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
CHQ26_1982,2026,flotante,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0
CHQ26_1983,2026,flotante,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1984,2026,flotante,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
CHQ26_1985,2026,locales,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0
CHQ26_1986,2026,locales,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
CHQ26_1987,2026,locales,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1
CHQ26_1988,2026,locales,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
CHQ26_1989,2026,locales,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1
CHQ26_1990,2026,locales,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0
CHQ26_1991,2026,locales,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0
CHQ26_1992,2026,locales,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0
CHQ26_1993,2026,locales,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0
CHQ26_1994,2026,locales,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1
CHQ26_1995,2026,locales,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0
CHQ26_1996,2026,locales,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
CHQ26_1997,2026,locales,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
CHQ26_1998,2026,locales,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
CHQ26_1999,2026,locales,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
CHQ26_2000,2026,locales,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0
CHQ26_2001,2026,locales,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
CHQ26_2002,2026,locales,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
CHQ26_2003,2026,locales,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0
CHQ26_2004,2026,locales,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0
CHQ26_2005,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2006,2026,locales,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
CHQ26_2007,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
CHQ26_2008,2026,locales,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0
CHQ26_2009,2026,locales,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2010,2026,locales,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
CHQ26_2011,2026,locales,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0
CHQ26_2012,2026,locales,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1
CHQ26_2013,2026,locales,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
CHQ26_2014,2026,locales,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
CHQ26_2015,2026,locales,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2016,2026,locales,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
CHQ26_2017,2026,locales,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0
CHQ26_2018,2026,locales,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1
CHQ26_2019,2026,locales,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
CHQ26_2020,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
CHQ26_2021,2026,locales,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
CHQ26_2022,2026,locales,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
CHQ26_2023,2026,locales,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CHQ26_2024,2026,locales,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
CHQ26_2025,2026,locales,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
CHQ26_2026,2026,locales,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
CHQ26_2027,2026,locales,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1
CHQ26_2028,2026,locales,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CHQ26_2029,2026,locales,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
CHQ26_2030,2026,locales,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0
CHQ26_2031,2026,locales,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
CHQ26_2032,2026,locales,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
CHQ26_2033,2026,locales,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
CHQ26_2034,2026,locales,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0
CHQ26_2035,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
CHQ26_2036,2026,locales,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
CHQ26_2037,2026,locales,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
CHQ26_2038,2026,locales,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0
CHQ26_2039,2026,locales,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
CHQ26_2040,2026,locales,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0
CHQ26_2041,2026,locales,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0
CHQ26_2042,2026,locales,0,0,1,1,1,1,1,0,1,0,0,0,0,,0,1
CHQ26_2043,2026,locales,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
CHQ26_2044,2026,locales,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0
CHQ26_2045,2026,locales,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
CHQ26_2046,2026,locales,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
CHQ26_2047,2026,locales,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
CHQ26_2048,2026,locales,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
CHQ26_2049,2026,locales,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0
CHQ26_2050,2026,locales,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
CHQ26_2051,2026,locales,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHQ26_2052,2026,locales,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0
CHQ26_2053,2026,locales,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0
CHQ26_2054,2026,locales,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2055,2026,locales,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1
CHQ26_2056,2026,locales,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0
CHQ26_2057,2026,locales,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
CHQ26_2058,2026,locales,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
CHQ26_2059,2026,locales,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
CHQ26_2060,2026,locales,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0
CHQ26_2061,2026,locales,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
CHQ26_2062,2026,locales,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
CHQ26_2063,2026,locales,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
CHQ26_2064,2026,locales,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0
CHQ26_2065,2026,locales,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
CHQ26_2066,2026,locales,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2067,2026,locales,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
CHQ26_2068,2026,locales,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2069,2026,locales,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1
CHQ26_2070,2026,locales,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
CHQ26_2071,2026,locales,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
CHQ26_2072,2026,locales,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
CHQ26_2073,2026,locales,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
CHQ26_2074,2026,locales,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
CHQ26_2075,2026,locales,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1
CHQ26_2076,2026,locales,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0
CHQ26_2077,2026,locales,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0
CHQ26_2078,2026,locales,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
CHQ26_2079,2026,locales,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
CHQ26_2080,2026,locales,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2081,2026,locales,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
CHQ26_2082,2026,locales,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
CHQ26_2083,2026,locales,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
CHQ26_2084,2026,locales,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
CHQ26_2085,2026,locales,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
CHQ26_2086,2026,locales,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1
CHQ26_2087,2026,locales,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
CHQ26_2088,2026,locales,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
CHQ26_2089,2026,locales,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
CHQ26_2090,2026,locales,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2091,2026,locales,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0
CHQ26_2092,2026,locales,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0
CHQ26_2093,2026,locales,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
CHQ26_2094,2026,locales,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
CHQ26_2095,2026,locales,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2096,2026,locales,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
CHQ26_2097,2026,locales,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0
CHQ26_2098,2026,locales,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
CHQ26_2099,2026,locales,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
CHQ26_2100,2026,locales,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
CHQ26_2101,2026,locales,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1
CHQ26_2102,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2103,2026,locales,1,1,1,1,1,0,1,0,0,0,1,1,1,0,,0
CHQ26_2104,2026,locales,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
CHQ26_2105,2026,locales,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2106,2026,locales,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
CHQ26_2107,2026,locales,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1
CHQ26_2108,2026,locales,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,0
CHQ26_2109,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
CHQ26_2110,2026,locales,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
CHQ26_2111,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2112,2026,locales,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
CHQ26_2113,2026,locales,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
CHQ26_2114,2026,locales,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
CHQ26_2115,2026,locales,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
CHQ26_2116,2026,locales,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
CHQ26_2117,2026,locales,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
CHQ26_2118,2026,locales,1,0,1,1,1,0,1,0,0,0,0,0,1,1,,0
CHQ26_2119,2026,locales,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1
CHQ26_2120,2026,locales,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0
CHQ26_2121,2026,locales,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
CHQ26_2122,2026,locales,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
CHQ26_2123,2026,locales,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
CHQ26_2124,2026,locales,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
CHQ26_2125,2026,locales,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1
CHQ26_2126,2026,locales,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0
CHQ26_2127,2026,locales,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0
CHQ26_2128,2026,locales,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
CHQ26_2129,2026,locales,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
CHQ26_2130,2026,locales,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
CHQ26_2131,2026,locales,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
CHQ26_2132,2026,locales,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
CHQ26_2133,2026,locales,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2134,2026,locales,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
CHQ26_2135,2026,locales,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
CHQ26_2136,2026,locales,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
CHQ26_2137,2026,locales,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0
CHQ26_2138,2026,locales,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
CHQ26_2139,2026,locales,1,1,1,1,1,1,1,1,,1,1,1,1,1,0,0
CHQ26_2140,2026,locales,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0
CHQ26_2141,2026,locales,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0
CHQ26_2142,2026,locales,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
CHQ26_2143,2026,locales,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
CHQ26_2144,2026,locales,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
CHQ26_2145,2026,locales,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0
CHQ26_2146,2026,locales,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
CHQ26_2147,2026,locales,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
CHQ26_2148,2026,locales,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
CHQ26_2149,2026,locales,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1
CHQ26_2150,2026,locales,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
CHQ26_2151,2026,locales,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0
CHQ26_2152,2026,locales,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
CHQ26_2153,2026,locales,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0
CHQ26_2154,2026,locales,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
CHQ26_2155,2026,locales,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
CHQ26_2156,2026,locales,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
CHQ26_2157,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
CHQ26_2158,2026,locales,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
CHQ26_2159,2026,locales,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
CHQ26_2160,2026,locales,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0
CHQ26_2161,2026,locales,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1
CHQ26_2162,2026,locales,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
CHQ26_2163,2026,locales,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
CHQ26_2164,2026,locales,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
CHQ26_2165,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2166,2026,locales,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
CHQ26_2167,2026,locales,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
CHQ26_2168,2026,locales,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0
CHQ26_2169,2026,locales,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
CHQ26_2170,2026,locales,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
CHQ26_2171,2026,locales,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
CHQ26_2172,2026,locales,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
CHQ26_2173,2026,locales,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
CHQ26_2174,2026,locales,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2175,2026,locales,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
CHQ26_2176,2026,locales,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0
CHQ26_2177,2026,locales,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2178,2026,locales,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
CHQ26_2179,2026,locales,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
CHQ26_2180,2026,locales,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1
CHQ26_2181,2026,locales,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0
CHQ26_2182,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2183,2026,locales,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1
CHQ26_2184,2026,locales,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0
CHQ26_2185,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
CHQ26_2186,2026,locales,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2187,2026,locales,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
CHQ26_2188,2026,locales,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
CHQ26_2189,2026,locales,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1
CHQ26_2190,2026,locales,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0
CHQ26_2191,2026,locales,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0
CHQ26_2192,2026,locales,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0
CHQ26_2193,2026,locales,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
CHQ26_2194,2026,locales,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0
CHQ26_2195,2026,locales,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1
CHQ26_2196,2026,locales,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
CHQ26_2197,2026,locales,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
CHQ26_2198,2026,locales,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
CHQ26_2199,2026,locales,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
CHQ26_2200,2026,locales,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
CHQ26_2201,2026,locales,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
CHQ26_2202,2026,locales,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
CHQ26_2203,2026,locales,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2204,2026,locales,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0
CHQ26_2205,2026,locales,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
CHQ26_2206,2026,locales,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0
CHQ26_2207,2026,locales,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1
CHQ26_2208,2026,locales,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
CHQ26_2209,2026,locales,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
CHQ26_2210,2026,locales,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
CHQ26_2211,2026,locales,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2212,2026,locales,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1
CHQ26_2213,2026,locales,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
CHQ26_2214,2026,locales,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
CHQ26_2215,2026,locales,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
CHQ26_2216,2026,locales,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
CHQ26_2217,2026,locales,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
CHQ26_2218,2026,locales,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
CHQ26_2219,2026,locales,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2220,2026,locales,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
CHQ26_2221,2026,locales,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0
CHQ26_2222,2026,locales,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2223,2026,locales,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0
CHQ26_2224,2026,locales,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
CHQ26_2225,2026,locales,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2226,2026,locales,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1
CHQ26_2227,2026,locales,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
CHQ26_2228,2026,locales,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0
CHQ26_2229,2026,locales,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
CHQ26_2230,2026,locales,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2231,2026,locales,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
CHQ26_2232,2026,locales,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1
CHQ26_2233,2026,locales,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
CHQ26_2234,2026,locales,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
CHQ26_2235,2026,locales,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
CHQ26_2236,2026,locales,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
CHQ26_2237,2026,locales,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0
CHQ26_2238,2026,locales,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
CHQ26_2239,2026,locales,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0
CHQ26_2240,2026,locales,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2241,2026,locales,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
CHQ26_2242,2026,locales,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
CHQ26_2243,2026,locales,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
CHQ26_2244,2026,locales,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1
CHQ26_2245,2026,locales,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0
CHQ26_2246,2026,locales,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2247,2026,locales,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
CHQ26_2248,2026,locales,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2249,2026,locales,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
CHQ26_2250,2026,locales,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
CHQ26_2251,2026,locales,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
CHQ26_2252,2026,locales,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1
CHQ26_2253,2026,locales,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
CHQ26_2254,2026,locales,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2255,2026,locales,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
CHQ26_2256,2026,locales,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
CHQ26_2257,2026,locales,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
